cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,temperature,timestamp,unknown_87,unknown_88,unknown_90
80,4562.23,600.2,2.613,0.0,131,508925144.0,278091079.0,19,2023-05-12 17:37:32,0,300,-1.0
78,4579.5,600.0,2.622,0.0,134,508925889.0,278088547.0,19,2023-05-12 17:37:39,0,300,-1.0
79,4593.08,599.8,2.594,0.0,131,508926849.0,278086729.0,19,2023-05-12 17:37:45,0,100,-1.0
78,4608.78,599.5999999999999,2.585,0.0,132,508927722.0,278084935.0,19,2023-05-12 17:37:51,0,100,-1.0
81,4619.94,599.2,2.585,0.0,132,508928270.0,278083665.0,19,2023-05-12 17:37:56,0,300,-1.0
82,4623.93,599.0,2.566,0.0,135,508928499.0,278083050.0,19,2023-05-12 17:37:58,0,100,-1.0
80,4639.23,599.0,2.519,0.0,135,508929207.0,278081016.0,19,2023-05-12 17:38:05,0,100,-1.0
80,4651.39,598.8,2.482,0.0,131,508929704.0,278079375.0,19,2023-05-12 17:38:10,0,100,-1.0
79,4654.45,598.5999999999999,2.482,0.5,132,508929819.0,278079075.0,19,2023-05-12 17:38:11,0,100,-1.0
78,4673.35,598.4000000000001,2.547,0.0,130,508930339.0,278076556.0,19,2023-05-12 17:38:17,0,100,-1.0
78,4684.6,598.2,2.575,0.0,128,508930857.0,278074738.0,19,2023-05-12 17:38:21,0,100,-1.0
79,4692.76,598.0,2.622,0.0,127,508931226.0,278073984.0,19,2023-05-12 17:38:24,0,100,-1.0
78,4695.07,598.0,2.622,0.0,127,508931369.0,278073782.0,19,2023-05-12 17:38:25,0,100,-1.0
78,4701.46,598.0,2.566,0.0,129,508931883.0,278073009.0,19,2023-05-12 17:38:28,0,100,-1.0
79,4711.93,597.8,2.557,0.5,133,508932678.0,278071936.0,19,2023-05-12 17:38:32,0,100,-1.0
79,4714.49,597.8,2.557,0.0,130,508932887.0,278071725.0,19,2023-05-12 17:38:33,0,100,-1.0
79,4717.21,597.8,2.557,0.0,131,508933106.0,278071555.0,19,2023-05-12 17:38:34,0,100,-1.0
78,4722.56,597.8,2.557,0.0,128,508933606.0,278071267.0,19,2023-05-12 17:38:36,0,100,-1.0
76,4733.42,597.5999999999999,2.575,0.5,127,508934779.0,278070824.0,19,2023-05-12 17:38:40,0,100,-1.0
79,4735.92,597.4000000000001,2.575,0.0,130,508935048.0,278070794.0,19,2023-05-12 17:38:41,0,300,-1.0
77,4745.82,597.0,2.585,0.0,131,508936069.0,278070652.0,19,2023-05-12 17:38:45,0,100,-1.0
77,4748.53,597.0,2.585,0.0,130,508936296.0,278070597.0,19,2023-05-12 17:38:46,0,100,-1.0
77,4764.28,596.5999999999999,2.603,0.0,128,508937589.0,278069999.0,19,2023-05-12 17:38:52,0,100,-1.0
77,4782.88,596.4000000000001,2.669,0.0,128,508939219.0,278068649.0,19,2023-05-12 17:38:58,0,100,-1.0
77,4801.37,596.0,2.734,0.5,131,508940615.0,278066647.0,19,2023-05-12 17:39:04,0,100,-1.0
77,4804.8,595.8,2.753,0.5,131,508940860.0,278066273.0,19,2023-05-12 17:39:05,0,100,-1.0
78,4827.57,595.4000000000001,2.799,0.0,129,508942086.0,278063527.0,18,2023-05-12 17:39:12,0,300,-1.0
79,4845.82,595.4000000000001,2.874,0.0,128,508942114.0,278061208.0,18,2023-05-12 17:39:18,0,300,-1.0
77,4859.26,595.0,2.846,0.5,129,508942189.0,278059616.0,18,2023-05-12 17:39:23,0,300,-1.0
77,4861.74,595.0,2.846,0.5,129,508942235.0,278059240.0,18,2023-05-12 17:39:24,0,300,-1.0
79,4874.59,595.0,2.809,0.0,128,508942727.0,278057628.0,18,2023-05-12 17:39:29,0,300,-1.0
78,4888.41,595.0,2.79,0.0,128,508944220.0,278056343.0,18,2023-05-12 17:39:34,0,100,-1.0
78,4909.76,594.2,2.865,0.5,126,508946184.0,278055044.0,18,2023-05-12 17:39:41,0,100,-1.0
78,4929.33,594.2,2.883,0.0,127,508947967.0,278054243.0,18,2023-05-12 17:39:48,0,100,-1.0
77,4946.09,594.2,2.893,0.0,126,508949461.0,278053368.0,18,2023-05-12 17:39:54,0,100,-1.0
77,4954.05,594.0,2.893,0.0,125,508950267.0,278052827.0,18,2023-05-12 17:39:57,0,100,-1.0
77,4956.68,594.0,2.893,0.0,128,508950529.0,278052663.0,18,2023-05-12 17:39:58,0,300,-1.0
77,4959.3,594.0,2.883,0.0,128,508950781.0,278052482.0,18,2023-05-12 17:39:59,0,300,-1.0
76,4975.92,593.4000000000001,2.883,0.5,131,508952343.0,278051777.0,18,2023-05-12 17:40:05,0,300,-1.0
78,4980.39,593.4000000000001,2.883,0.5,131,508952708.0,278051501.0,18,2023-05-12 17:40:07,0,300,-1.0
79,4995.53,593.4000000000001,2.809,0.0,132,508954476.0,278050830.0,18,2023-05-12 17:40:14,0,100,-1.0
77,5000.07,593.4000000000001,2.799,0.0,133,508955102.0,278050739.0,18,2023-05-12 17:40:16,0,100,-1.0
77,5011.81,593.2,2.799,0.0,131,508956313.0,278050392.0,18,2023-05-12 17:40:20,0,100,-1.0
78,5020.97,592.8,2.79,0.0,132,508957128.0,278049960.0,18,2023-05-12 17:40:23,0,100,-1.0
78,5024.18,592.8,2.79,0.0,129,508957434.0,278049930.0,18,2023-05-12 17:40:24,0,100,-1.0
77,5033.68,593.2,2.79,0.0,130,508958404.0,278049747.0,18,2023-05-12 17:40:28,0,100,-1.0
76,5043.42,592.5999999999999,2.678,0.5,134,508959593.0,278049466.0,18,2023-05-12 17:40:34,0,300,-1.0
77,5061.49,591.8,2.641,0.0,134,508962053.0,278049419.0,18,2023-05-12 17:40:41,0,100,-1.0
76,5075.7,591.5999999999999,2.715,0.5,131,508963534.0,278049503.0,18,2023-05-12 17:40:46,0,100,-1.0
77,5081.64,591.4000000000001,2.706,0.5,134,508964036.0,278049651.0,18,2023-05-12 17:40:48,0,100,-1.0
79,5095.93,590.8,2.678,0.0,135,508965600.0,278049899.0,18,2023-05-12 17:40:54,0,100,-1.0
78,5102.96,590.8,2.631,0.0,132,508966326.0,278050113.0,18,2023-05-12 17:40:56,0,300,-1.0
79,5115.87,590.5999999999999,2.641,0.0,131,508967880.0,278050301.0,18,2023-05-12 17:41:01,0,300,-1.0
81,5138.18,590.5999999999999,2.641,0.0,130,508970447.0,278050323.0,18,2023-05-12 17:41:08,0,300,-1.0
81,5158.51,590.0,2.771,0.0,129,508972202.0,278049566.0,18,2023-05-12 17:41:14,0,100,-1.0
81,5161.55,590.0,2.781,0.0,128,508972556.0,278049396.0,18,2023-05-12 17:41:15,0,100,-1.0
79,5182.46,590.0,2.883,0.0,127,508974367.0,278048256.0,18,2023-05-12 17:41:21,0,100,-1.0
81,5192.53,590.2,2.921,0.0,131,508975084.0,278047626.0,18,2023-05-12 17:41:24,0,100,-1.0
80,5199.09,590.4000000000001,2.948,0.0,130,508975452.0,278047044.0,18,2023-05-12 17:41:26,0,100,-1.0
80,5212.71,590.8,2.893,0.0,131,508976019.0,278045284.0,18,2023-05-12 17:41:31,0,300,-1.0
78,5225.63,591.4000000000001,2.865,0.0,133,508976943.0,278044200.0,18,2023-05-12 17:41:36,0,300,-1.0
78,5234.99,591.5999999999999,2.771,0.0,136,508977853.0,278043655.0,18,2023-05-12 17:41:40,0,300,-1.0
78,5237.56,591.5999999999999,2.771,0.0,136,508978078.0,278043516.0,18,2023-05-12 17:41:41,0,300,-1.0
78,5242.43,591.8,2.762,0.0,137,508978536.0,278043242.0,18,2023-05-12 17:41:43,0,300,-1.0
79,5249.22,592.2,2.734,0.0,137,508979238.0,278042768.0,18,2023-05-12 17:41:46,0,300,-1.0
79,5261.48,592.4000000000001,2.706,0.5,137,508980638.0,278042086.0,18,2023-05-12 17:41:51,0,300,-1.0
78,5263.61,592.2,2.706,0.0,137,508980871.0,278041964.0,18,2023-05-12 17:41:52,0,300,0.0
76,5272.36,592.0,2.65,0.5,136,508981818.0,278041415.0,18,2023-05-12 17:41:56,0,100,0.0
77,5280.12,592.4000000000001,2.613,0.0,133,508982674.0,278040843.0,18,2023-05-12 17:41:59,0,100,0.0
78,5294.87,592.8,2.594,0.0,133,508984113.0,278040033.0,18,2023-05-12 17:42:04,0,100,0.0
78,5317.97,592.5999999999999,2.659,0.0,134,508986039.0,278038416.0,18,2023-05-12 17:42:11,0,100,0.0
78,5339.85,591.8,2.809,0.0,134,508987951.0,278036651.0,18,2023-05-12 17:42:18,0,100,0.0
77,5343.02,591.5999999999999,2.865,0.0,134,508988160.0,278036357.0,18,2023-05-12 17:42:19,0,100,0.0
76,5352.43,591.0,2.911,0.5,131,508988797.0,278035596.0,18,2023-05-12 17:42:22,0,100,0.0
76,5360.73,590.5999999999999,2.93,0.5,132,508989462.0,278034829.0,18,2023-05-12 17:42:25,0,100,0.0
77,5363.41,590.4000000000001,2.911,0.0,131,508989706.0,278034568.0,18,2023-05-12 17:42:26,0,100,0.0
79,5371.1,589.8,2.883,0.0,136,508990478.0,278033906.0,18,2023-05-12 17:42:29,0,300,0.0
78,5377.01,589.4000000000001,2.874,0.0,138,508991034.0,278033290.0,18,2023-05-12 17:42:31,0,300,0.0
78,5383.32,589.2,2.874,0.0,139,508991503.0,278032783.0,18,2023-05-12 17:42:33,0,300,0.0
78,5390.74,588.5999999999999,2.893,0.0,143,508992117.0,278032144.0,18,2023-05-12 17:42:36,0,100,0.0
78,5393.14,588.4000000000001,2.883,0.0,143,508992340.0,278031952.0,18,2023-05-12 17:42:37,0,100,0.0
79,5398.88,588.2,2.865,0.0,144,508992754.0,278031633.0,18,2023-05-12 17:42:39,0,100,0.0
81,5409.51,587.2,2.855,0.0,140,508993569.0,278030883.0,18,2023-05-12 17:42:43,0,300,0.0
81,5413.39,586.4000000000001,2.837,0.0,134,508993821.0,278030268.0,18,2023-05-12 17:42:45,0,300,0.0
78,5415.11,586.2,2.762,0.0,133,508993979.0,278029962.0,18,2023-05-12 17:42:46,0,300,0.0
59,5423.57,585.4000000000001,1.782,0.5,130,508994516.0,278028635.0,18,2023-05-12 17:42:51,0,300,0.0
59,5425.37,585.4000000000001,1.773,0.5,134,508994608.0,278028391.0,18,2023-05-12 17:42:52,0,100,0.0
59,5427.02,585.2,1.773,0.5,134,508994656.0,278028161.0,18,2023-05-12 17:42:53,0,100,0.0
56,5433.75,584.8,1.726,0.0,131,508994899.0,278027097.0,18,2023-05-12 17:42:57,0,100,0.0
59,5437.36,584.5999999999999,1.745,0.5,130,508995118.0,278026470.0,18,2023-05-12 17:42:59,0,100,0.0
61,5445.85,584.0,1.801,0.5,127,508995779.0,278025485.0,18,2023-05-12 17:43:04,0,300,0.0
61,5447.86,583.8,1.801,0.5,126,508995977.0,278025256.0,18,2023-05-12 17:43:05,0,300,0.0
58,5459.17,583.4000000000001,1.819,0.0,123,508996717.0,278024022.0,18,2023-05-12 17:43:11,0,100,0.0
42,5463.33,583.4000000000001,1.782,0.0,123,508997027.0,278023690.0,18,2023-05-12 17:43:13,0,100,0.0
42,5471.53,583.4000000000001,1.726,0.0,120,508997767.0,278023068.0,18,2023-05-12 17:43:17,0,100,0.0
81,5476.09,583.4000000000001,1.81,0.0,121,508998252.0,278023028.0,18,2023-05-12 17:43:19,0,100,0.0
79,5490.37,584.2,2.183,0.0,121,509000018.0,278023013.0,18,2023-05-12 17:43:25,0,100,0.0
77,5499.31,584.4000000000001,2.37,0.5,125,509001360.0,278023003.0,18,2023-05-12 17:43:29,0,100,0.0
79,5502.72,584.5999999999999,2.361,0.0,125,509001825.0,278023032.0,18,2023-05-12 17:43:31,0,100,0.0
76,5523.24,584.4000000000001,2.491,0.5,126,509003656.0,278023879.0,18,2023-05-12 17:43:37,0,100,0.0
78,5545.94,583.4000000000001,2.874,0.0,128,509005806.0,278025114.0,18,2023-05-12 17:43:44,0,100,0.0
77,5548.98,583.4000000000001,2.874,0.0,128,509006069.0,278025221.0,18,2023-05-12 17:43:45,0,100,0.0
76,5551.73,583.4000000000001,2.855,0.5,131,509006310.0,278025334.0,18,2023-05-12 17:43:46,0,100,0.0
76,5566.0,583.4000000000001,2.846,0.5,129,509007439.0,278025594.0,18,2023-05-12 17:43:51,0,100,0.0
77,5568.67,583.2,2.874,0.0,129,509007701.0,278025527.0,18,2023-05-12 17:43:52,0,100,0.0
78,5573.01,583.0,2.865,0.0,129,509008170.0,278025336.0,18,2023-05-12 17:43:54,0,100,0.0
78,5575.29,582.8,2.837,0.0,129,509008403.0,278025222.0,18,2023-05-12 17:43:55,0,100,0.0
77,5580.82,582.8,2.743,0.5,131,509009109.0,278025063.0,18,2023-05-12 17:43:58,0,100,0.0
79,5585.31,583.2,2.715,0.0,133,509009713.0,278025027.0,18,2023-05-12 17:44:00,0,100,0.0
78,5601.11,582.8,2.753,0.0,133,509011468.0,278025282.0,18,2023-05-12 17:44:05,0,100,0.0
77,5604.6,582.8,2.781,0.5,130,509011773.0,278025298.0,18,2023-05-12 17:44:06,0,100,0.0
79,5611.36,582.8,2.799,0.0,133,509012378.0,278025444.0,18,2023-05-12 17:44:08,0,100,0.0
77,5624.94,582.8,2.855,0.0,131,509013709.0,278025482.0,18,2023-05-12 17:44:13,0,100,0.0
79,5638.53,582.8,2.771,0.0,134,509015196.0,278025607.0,18,2023-05-12 17:44:19,0,100,0.0
78,5647.29,582.8,2.725,0.0,134,509016124.0,278025630.0,18,2023-05-12 17:44:22,0,100,0.0
79,5652.55,582.8,2.734,0.0,131,509016673.0,278025711.0,18,2023-05-12 17:44:24,0,300,0.0
76,5665.05,582.4000000000001,2.697,0.5,129,509018134.0,278026002.0,18,2023-05-12 17:44:29,0,300,0.0
76,5674.44,582.2,2.697,0.5,126,509019187.0,278026236.0,18,2023-05-12 17:44:32,0,100,0.0
77,5683.45,582.0,2.762,0.0,125,509020099.0,278026467.0,18,2023-05-12 17:44:35,0,100,0.0
77,5689.04,582.0,2.79,0.0,126,509020646.0,278026577.0,18,2023-05-12 17:44:37,0,100,0.0
76,5694.85,581.8,2.799,0.5,130,509021178.0,278026636.0,18,2023-05-12 17:44:39,0,300,0.0
76,5707.36,581.5999999999999,2.79,0.5,128,509022540.0,278026661.0,18,2023-05-12 17:44:44,0,100,0.0
77,5717.92,581.4000000000001,2.771,0.0,131,509023704.0,278027000.0,18,2023-05-12 17:44:48,0,100,0.0
77,5725.08,581.4000000000001,2.762,0.0,130,509024492.0,278027105.0,18,2023-05-12 17:44:51,0,100,0.0
77,5738.71,581.4000000000001,2.706,0.0,130,509026003.0,278027127.0,18,2023-05-12 17:44:57,0,100,0.0
77,5755.47,581.8,2.622,0.0,131,509027827.0,278026842.0,18,2023-05-12 17:45:04,0,100,0.0
76,5771.97,581.4000000000001,2.659,0.5,131,509029640.0,278026920.0,18,2023-05-12 17:45:10,0,100,0.0
78,5790.34,581.0,2.669,0.0,131,509031641.0,278027050.0,18,2023-05-12 17:45:17,0,100,0.0
77,5804.11,580.8,2.669,0.0,132,509033179.0,278027072.0,18,2023-05-12 17:45:22,0,100,0.0
78,5809.88,580.8,2.659,0.0,128,509033812.0,278027066.0,18,2023-05-12 17:45:24,0,100,0.0
78,5812.72,580.8,2.659,0.0,131,509034096.0,278027081.0,18,2023-05-12 17:45:25,0,100,0.0
77,5820.71,580.8,2.659,0.5,130,509034948.0,278027110.0,18,2023-05-12 17:45:28,0,100,0.0
78,5836.1,580.4000000000001,2.65,0.0,132,509036714.0,278026767.0,18,2023-05-12 17:45:34,0,100,0.0
77,5856.78,580.4000000000001,2.659,0.0,129,509038771.0,278026805.0,18,2023-05-12 17:45:41,0,100,0.0
76,5875.74,579.8,2.687,0.5,130,509040694.0,278026777.0,18,2023-05-12 17:45:48,0,100,0.0
77,5880.62,579.8,2.687,0.0,129,509041201.0,278026802.0,18,2023-05-12 17:45:50,0,100,0.0
77,5897.58,579.8,2.706,0.0,130,509042922.0,278026607.0,18,2023-05-12 17:45:56,0,100,0.0
77,5917.57,579.4000000000001,2.706,0.0,131,509045005.0,278026939.0,18,2023-05-12 17:46:04,0,100,0.0
76,5934.18,579.4000000000001,2.697,0.5,129,509046716.0,278027193.0,18,2023-05-12 17:46:10,0,300,0.0
76,5943.62,579.2,2.687,0.5,126,509047766.0,278027039.0,18,2023-05-12 17:46:14,0,100,0.0
77,5948.47,579.2,2.678,0.0,129,509048352.0,278027037.0,18,2023-05-12 17:46:16,0,100,0.0
78,5953.17,579.0,2.678,0.0,129,509048959.0,278027032.0,18,2023-05-12 17:46:18,0,100,0.0
76,5969.69,579.0,2.678,0.5,128,509050709.0,278026869.0,18,2023-05-12 17:46:24,0,300,0.0
76,5972.03,578.5999999999999,2.669,0.5,128,509050967.0,278026880.0,18,2023-05-12 17:46:25,0,300,0.0
75,5980.32,578.0,2.641,0.5,128,509051936.0,278027196.0,18,2023-05-12 17:46:29,0,100,0.0
77,5995.07,578.5999999999999,2.613,0.0,127,509053707.0,278028002.0,18,2023-05-12 17:46:35,0,100,0.0
76,6000.88,578.5999999999999,2.603,0.5,129,509054282.0,278028314.0,18,2023-05-12 17:46:37,0,100,0.0
75,6008.23,578.2,2.594,0.5,128,509055058.0,278028652.0,18,2023-05-12 17:46:40,0,100,0.0
75,6027.18,578.4000000000001,2.575,0.5,132,509056934.0,278029633.0,18,2023-05-12 17:46:47,0,300,0.0
76,6029.73,578.4000000000001,2.585,0.5,129,509057154.0,278029822.0,18,2023-05-12 17:46:48,0,100,0.0
76,6039.13,577.8,2.585,0.5,132,509058066.0,278030508.0,18,2023-05-12 17:46:52,0,100,0.0
76,6041.7,577.5999999999999,2.575,0.5,131,509058305.0,278030664.0,18,2023-05-12 17:46:53,0,100,0.0
77,6049.53,577.5999999999999,2.575,0.0,134,509058989.0,278031195.0,18,2023-05-12 17:46:56,0,300,0.0
76,6059.74,577.4000000000001,2.575,0.5,136,509059874.0,278032190.0,18,2023-05-12 17:47:00,0,100,0.0
75,6073.8,577.2,2.575,0.5,135,509061072.0,278032564.0,18,2023-05-12 17:47:05,0,100,0.0
75,6075.56,577.0,2.566,0.0,133,509061284.0,278032415.0,18,2023-05-12 17:47:07,0,100,0.0
0,6075.84,577.2,2.547,0.0,132,509061351.0,278032308.0,18,2023-05-12 17:47:09,0,100,0.0
71,6075.91,577.2,0.0,0.0,131,509060927.0,278032659.0,18,2023-05-12 17:47:11,0,100,0.0
75,6075.91,577.5999999999999,1.978,0.5,129,509062288.0,278031099.0,18,2023-05-12 17:47:19,0,100,0.0
75,6078.31,581.4000000000001,2.137,0.5,130,509062497.0,278030837.0,18,2023-05-12 17:47:20,0,100,0.0
75,6080.94,581.4000000000001,2.193,0.5,130,509062729.0,278030624.0,18,2023-05-12 17:47:21,0,100,0.0
75,6090.81,581.4000000000001,2.426,0.5,127,509063579.0,278029897.0,18,2023-05-12 17:47:25,0,100,0.0
75,6096.03,581.4000000000001,2.445,0.5,128,509064105.0,278029633.0,18,2023-05-12 17:47:27,0,100,0.0
75,6106.37,581.2,2.519,0.5,125,509065251.0,278029543.0,18,2023-05-12 17:47:31,0,100,0.0
75,6108.8,581.2,2.538,0.5,131,509065547.0,278029588.0,18,2023-05-12 17:47:32,0,300,0.0
75,6110.9,581.4000000000001,2.538,0.5,131,509065860.0,278029646.0,18,2023-05-12 17:47:33,0,300,0.0
76,6130.78,581.8,2.585,0.5,134,509067989.0,278030465.0,18,2023-05-12 17:47:40,0,100,0.0
75,6145.56,581.5999999999999,2.641,0.5,133,509069475.0,278030923.0,18,2023-05-12 17:47:45,0,300,0.0
75,6151.26,581.5999999999999,2.659,0.0,130,509070001.0,278031159.0,18,2023-05-12 17:47:47,0,100,0.0
75,6166.0,581.2,2.697,0.0,131,509071349.0,278031638.0,18,2023-05-12 17:47:52,0,100,0.0
74,6172.18,581.0,2.715,0.0,134,509071945.0,278031688.0,18,2023-05-12 17:47:54,0,300,0.0
75,6188.68,581.0,2.743,0.5,133,509073438.0,278031843.0,18,2023-05-12 17:48:00,0,100,0.0
76,6202.32,580.8,2.706,0.5,136,509074880.0,278032320.0,18,2023-05-12 17:48:06,0,100,0.0
75,6207.86,580.8,2.697,0.5,136,509075488.0,278032619.0,18,2023-05-12 17:48:08,0,100,0.0
77,6226.85,580.5999999999999,2.706,0.0,137,509077238.0,278033314.0,18,2023-05-12 17:48:14,0,100,0.0
77,6238.01,580.4000000000001,2.734,0.0,137,509078314.0,278033702.0,18,2023-05-12 17:48:18,0,100,0.0
78,6240.77,580.0,2.734,0.0,138,509078575.0,278033738.0,18,2023-05-12 17:48:19,0,100,0.0
77,6255.09,579.8,2.725,0.5,138,509079970.0,278033822.0,18,2023-05-12 17:48:25,0,100,0.0
79,6274.73,579.8,2.715,0.0,138,509082323.0,278034007.0,18,2023-05-12 17:48:33,0,100,0.0
79,6289.63,579.4000000000001,2.697,0.0,138,509083927.0,278034065.0,18,2023-05-12 17:48:39,0,100,0.0
78,6303.87,579.4000000000001,2.678,0.0,137,509085591.0,278034485.0,18,2023-05-12 17:48:45,0,100,0.0
78,6313.77,579.2,2.669,0.0,137,509086623.0,278034675.0,18,2023-05-12 17:48:49,0,100,0.0
78,6319.98,579.2,2.659,0.0,137,509087412.0,278034897.0,18,2023-05-12 17:48:52,0,100,0.0
77,6336.84,578.8,2.622,0.0,135,509089361.0,278035192.0,18,2023-05-12 17:48:59,0,100,0.0
77,6350.8,578.8,2.585,0.0,134,509091238.0,278035581.0,18,2023-05-12 17:49:06,0,300,0.0
78,6364.69,578.2,2.594,0.0,134,509092413.0,278036207.0,18,2023-05-12 17:49:11,0,300,0.0
77,6366.97,578.2,2.585,0.0,137,509092578.0,278036443.0,18,2023-05-12 17:49:12,0,100,0.0
76,6371.36,578.0,2.575,0.5,134,509092878.0,278036991.0,18,2023-05-12 17:49:14,0,100,0.0
76,6378.37,577.8,2.566,0.5,134,509093263.0,278037856.0,18,2023-05-12 17:49:17,0,100,0.0
76,6381.98,577.8,2.557,0.5,135,509093536.0,278038298.0,18,2023-05-12 17:49:19,0,100,0.0
78,6385.89,577.8,2.519,0.0,133,509093918.0,278038927.0,18,2023-05-12 17:49:22,0,100,0.0
78,6391.63,577.8,2.407,0.0,136,509094435.0,278040003.0,18,2023-05-12 17:49:26,0,100,0.0
78,6396.82,577.5999999999999,2.351,0.0,136,509094916.0,278040771.0,18,2023-05-12 17:49:29,0,100,0.0
78,6414.5,577.5999999999999,2.286,0.0,137,509096599.0,278041889.0,18,2023-05-12 17:49:35,0,100,0.0
79,6431.27,577.4000000000001,2.37,0.0,137,509098336.0,278042278.0,18,2023-05-12 17:49:41,0,100,0.0
78,6451.93,577.4000000000001,2.426,0.0,137,509100656.0,278042603.0,18,2023-05-12 17:49:48,0,100,0.0
78,6454.79,577.4000000000001,2.426,0.0,137,509101092.0,278042744.0,18,2023-05-12 17:49:49,0,100,0.0
78,6467.01,577.0,2.473,0.0,135,509102473.0,278042945.0,18,2023-05-12 17:49:53,0,100,0.0
79,6477.98,577.0,2.463,0.0,136,509103691.0,278043073.0,18,2023-05-12 17:49:57,0,100,0.0
79,6500.81,576.5999999999999,2.547,0.0,137,509105558.0,278043670.0,18,2023-05-12 17:50:03,0,100,0.0
78,6504.08,576.5999999999999,2.566,0.0,136,509105853.0,278043690.0,18,2023-05-12 17:50:04,0,100,0.0
76,6517.88,577.4000000000001,2.613,0.5,135,509107166.0,278043675.0,18,2023-05-12 17:50:09,0,100,0.0
78,6534.42,576.5999999999999,2.547,0.0,135,509108808.0,278044016.0,18,2023-05-12 17:50:15,0,100,0.0
78,6552.04,576.5999999999999,2.557,0.0,138,509110782.0,278044369.0,18,2023-05-12 17:50:22,0,100,0.0
78,6557.39,576.8,2.547,0.0,135,509111399.0,278044670.0,18,2023-05-12 17:50:24,0,100,0.0
77,6572.19,576.2,2.603,0.0,135,509113011.0,278045260.0,18,2023-05-12 17:50:29,0,100,0.0
78,6590.8,576.2,2.613,0.0,135,509114804.0,278046406.0,18,2023-05-12 17:50:36,0,100,0.0
78,6603.19,576.2,2.631,0.0,138,509115802.0,278047258.0,18,2023-05-12 17:50:40,0,300,0.0
77,6611.77,576.0,2.659,0.0,139,509116410.0,278047888.0,18,2023-05-12 17:50:43,0,300,0.0
77,6632.21,576.2,2.659,0.0,138,509118036.0,278049713.0,18,2023-05-12 17:50:51,0,100,0.0
77,6634.99,576.0,2.659,0.0,141,509118243.0,278049949.0,18,2023-05-12 17:50:52,0,100,0.0
78,6644.7,575.4000000000001,2.659,0.0,141,509119092.0,278050808.0,18,2023-05-12 17:50:56,0,100,0.0
77,6651.95,575.8,2.641,0.0,138,509119725.0,278051531.0,18,2023-05-12 17:50:59,0,100,0.0
76,6659.57,575.4000000000001,2.631,0.5,140,509120313.0,278052213.0,18,2023-05-12 17:51:02,0,100,0.0
78,6672.98,575.4000000000001,2.594,0.0,139,509121339.0,278053783.0,18,2023-05-12 17:51:08,0,100,0.0
78,6693.25,575.5999999999999,2.566,0.0,138,509122660.0,278056062.0,18,2023-05-12 17:51:16,0,100,0.0
76,6707.03,575.2,2.557,0.5,138,509123524.0,278057784.0,18,2023-05-12 17:51:22,0,100,0.0
75,6711.48,575.0,2.547,0.5,138,509123797.0,278058476.0,18,2023-05-12 17:51:24,0,100,0.0
76,6721.46,575.0,2.538,0.5,137,509124354.0,278059817.0,18,2023-05-12 17:51:28,0,100,0.0
75,6738.21,574.5999999999999,2.51,0.5,138,509125094.0,278062271.0,18,2023-05-12 17:51:35,0,100,0.0
75,6746.43,574.5999999999999,2.51,0.5,135,509125311.0,278063370.0,18,2023-05-12 17:51:38,0,100,0.0
75,6753.83,574.4000000000001,2.51,0.5,135,509125534.0,278064200.0,18,2023-05-12 17:51:41,0,100,0.0
76,6764.21,574.4000000000001,2.51,0.5,136,509125580.0,278065928.0,18,2023-05-12 17:51:45,0,100,0.0
78,6782.78,574.8,2.538,0.0,139,509125381.0,278068360.0,18,2023-05-12 17:51:51,0,100,0.0
77,6799.47,574.4000000000001,2.566,0.0,138,509124609.0,278070287.0,18,2023-05-12 17:51:57,0,100,0.0
77,6804.27,574.4000000000001,2.566,0.0,135,509124253.0,278070940.0,18,2023-05-12 17:51:59,0,100,0.0
78,6816.84,574.4000000000001,2.557,0.0,138,509123336.0,278072192.0,18,2023-05-12 17:52:04,0,100,0.0
76,6835.85,574.5999999999999,2.519,0.5,137,509122189.0,278074412.0,18,2023-05-12 17:52:12,0,300,0.0
76,6838.85,574.8,2.519,0.5,134,509122197.0,278074844.0,18,2023-05-12 17:52:13,0,300,0.0
76,6841.48,574.8,2.519,0.5,137,509122112.0,278075203.0,18,2023-05-12 17:52:14,0,100,0.0
75,6843.99,574.8,2.519,0.5,138,509122108.0,278075509.0,18,2023-05-12 17:52:15,0,100,0.0
75,6851.16,574.8,2.519,0.5,136,509122204.0,278076323.0,18,2023-05-12 17:52:18,0,100,0.0
75,6857.56,574.5999999999999,2.51,0.5,133,509122517.0,278077209.0,18,2023-05-12 17:52:21,0,100,0.0
76,6864.14,574.4000000000001,2.491,0.5,135,509122867.0,278078252.0,18,2023-05-12 17:52:24,0,100,0.0
75,6882.04,574.2,2.482,0.5,136,509123440.0,278080693.0,18,2023-05-12 17:52:31,0,100,0.0
75,6895.05,574.0,2.445,0.0,134,509123398.0,278082800.0,18,2023-05-12 17:52:37,0,100,0.0
75,6903.16,574.0,2.426,0.0,135,509123424.0,278083768.0,18,2023-05-12 17:52:40,0,100,0.0
75,6905.52,574.0,2.435,0.5,132,509123405.0,278084006.0,18,2023-05-12 17:52:41,0,100,0.0
75,6910.64,573.8,2.435,0.5,134,509123490.0,278084517.0,18,2023-05-12 17:52:43,0,100,0.0
75,6923.26,574.0,2.435,0.5,134,509123682.0,278085815.0,18,2023-05-12 17:52:48,0,300,0.0
