artist_name,track_name,track_id,track_popularity,artist_id,is_running,genre
Lana Del Rey,Say Yes To Heaven,6GGtHZgBycCgGBUhZo81xe,90,00FQb4jTyendYWaN8pK0wa,0,"['art pop', 'pop']"
Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,0FA4wrjDJvJTTU8AepZTup,86,4O15NlyKLIASxsJ0PrXPfz,0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']"
NLE Choppa,It's Getting Hot,4lMyi03aRk8nPBLLGyqAVz,82,0ErzCpIMyLcjPiwT4elrtZ,0,"['memphis hip hop', 'rap']"
Travis Scott,LOST FOREVER (feat. Westside Gunn),7EiUtdeoWcKqLi5ELZCjYf,85,0Y5tJX1MQlPlqiwlOH1tJY,0,"['hip hop', 'rap', 'slap house']"
Odetari,GOOD LOYAL THOTS,06tNJ27nVxbDwhiQMChWyr,86,7ITMCzIU9uII8gwRg8JAhc,0,['sigilkore']
KAROL G,AMARGURA,505v13epFXodT9fVAJ6h8k,91,790FomKkXshlbRYZFtlgla,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Old Dominion,Memory Lane,5kB6WithhB8Iv08EMNmAbt,81,6y8XlgIV8BLlIg1tT1R10i,0,"['contemporary country', 'country', 'country road', 'modern country rock']"
That Mexican OT,Johnny Dang (with Paul Wall & DRODi),1kwPxt35W7cG3rryxR48PO,81,3BAgmPNIK5IJl7zMK1wvMA,0,['texas latin rap']
NewJeans,Cool With You,02wk5BttM0QL38ERjLPQJB,89,6HvZYsbFfjnjFrWF950C9d,0,"['k-pop', 'k-pop girl group']"
HARDY,TRUCK BED,103u49mLoJUge83B1CnLxI,80,5QNm7E7RU2m64l6Gliu8Oy,0,"['contemporary country', 'modern country pop']"
Morgan Wallen,One Thing At A Time,1rXq0uoV4KTgRN64jXzIxo,81,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Taylor Swift,Better Than Revenge (Taylor's Version),0NwGC0v03ysCYINtg6ns58,86,06HL4z0CvFAxyc27GXpf02,0,['pop']
Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",39MK3d3fonIP8Mz9oHCTBB,86,0iEtIxbK0KxaSlF7G42ZOp,0,"['hip hop', 'rap']"
Ice Spice,Princess Diana (with Nicki Minaj),0ZxhtATQ0a6EvQNZ0z6NKV,85,3LZZPxNDGDFVSIPqf4JuEf,0,['bronx drill']
Kali Uchis,Moonlight,0JmnkIqdlnUzPaf8sqBRs3,86,1U1el3k54VvEUzo3ybLPlM,0,['colombian pop']
Taylor Swift,Sparks Fly (Taylor’s Version),3MytWN8L7shNYzGl4tAKRp,86,06HL4z0CvFAxyc27GXpf02,0,['pop']
Odetari,LOOK DON’T TOUCH (w/ cade clair),7E9kejvFw8NDfuu4y3hqkp,86,7ITMCzIU9uII8gwRg8JAhc,0,['sigilkore']
Peso Pluma,RUBICON,0xGZjxYqcNQ8WqxyeZ4eSN,87,12GqGscKJx3aE4t07u7eVZ,0,['sad sierreno']
Bailey Zimmerman,Fall In Love,0rCFRyEy4WXjRXNpO80Dzs,81,3win9vGIxFfBRag9S63wwf,0,['modern country pop']
Oscar Maydon,Fin de Semana,6TBzRwnX2oYd8aOrOuyK1p,88,3l9G1G9MxH6DaRhwLklaf5,0,"['corrido', 'corridos tumbados', 'sierreno']"
Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",6Ec5LeRzkisa5KJtwLfOoW,88,0iEtIxbK0KxaSlF7G42ZOp,0,"['hip hop', 'rap']"
Taylor Swift,Cruel Summer,0WMuhBfepZ2XEy1sjPEXmo,12,06HL4z0CvFAxyc27GXpf02,0,['pop']
Taylor Swift,Karma,2ZtiKAMo89yRPq5IU5O1mo,14,06HL4z0CvFAxyc27GXpf02,0,['pop']
Taylor Swift,Anti-Hero,4hAp5bA68JXS5UIkpTX2UN,9,06HL4z0CvFAxyc27GXpf02,0,['pop']
Post Malone,Enough Is Enough,3BHFResGQiUvbYToUdaDQz,86,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Tyler Hubbard,Dancin’ In The Country,2KtGiBi5CrX2ERPD2PAS34,80,3BEV5FcxOtkQJ7lLRKMh3V,0,"['contemporary country', 'modern country pop']"
Metro Boomin,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),0AAMnNeIc6CdnfNU85GwCH,85,0iEtIxbK0KxaSlF7G42ZOp,0,"['hip hop', 'rap']"
Kali Uchis,Moonlight,2i2gDpKKWjvnRTOZRhaPh2,89,1U1el3k54VvEUzo3ybLPlM,0,['colombian pop']
Becky G,Chanel,5RcxRGvmYai7kpFSfxe5GY,86,4obzFoKoKRHIphyHzJ35G3,0,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']"
Lil Tecca,500lbs,1xWkeSPhf3bZqHY7Ncz8vp,81,4Ga1P7PMIsmqEZqhYZQgDo,0,"['melodic rap', 'pluggnb', 'rap']"
Eden Muñoz,Abcdario,0qCPD6ilr9nXkI4KVZgcns,87,1gJdf4Yybu4X5A2xYV3NMV,0,"['corrido', 'sierreno']"
NewJeans,Get Up,1wUnuiXMMvhudmzvcCtlZP,86,6HvZYsbFfjnjFrWF950C9d,0,"['k-pop', 'k-pop girl group']"
Travis Scott,PARASAIL (feat. Yung Lean & Dave Chappelle),2Q0aElTZQtEUsoiaQfizu6,84,0Y5tJX1MQlPlqiwlOH1tJY,0,"['hip hop', 'rap', 'slap house']"
Taylor Swift,Long Live (Taylor's Version),4hqJ4bSlYJOXb6Z4SRmzxs,85,06HL4z0CvFAxyc27GXpf02,0,['pop']
ROSALÍA,BESO,609E1JCInJncactoMmkDon,93,7ltDVBr6mKbRvohxheJ9h1,0,"['pop', 'r&b en espanol']"
Peso Pluma,PRC,2mpoNBkngUEwnaKoBhZ0vl,87,12GqGscKJx3aE4t07u7eVZ,0,['sad sierreno']
Taylor Swift,Dear John (Taylor's Version),1zU8j1x3yi9xalMF96pzKp,85,06HL4z0CvFAxyc27GXpf02,0,['pop']
Chris Stapleton,White Horse,7MSWxMumjz6lHj7oRApNbg,80,4YLtscXsxbVgi031ovDDdh,0,"['contemporary country', 'outlaw country']"
Peso Pluma,VVS,3B0swL7Qil9bB7eKzBREBK,85,12GqGscKJx3aE4t07u7eVZ,0,['sad sierreno']
Odetari,GMFU (w/ 6arelyhuman),4D1k6x4MXTaSnljSvAXhaf,85,7ITMCzIU9uII8gwRg8JAhc,0,['sigilkore']
Peso Pluma,Bye,6n2P81rPk2RTzwnNNgFOdb,85,12GqGscKJx3aE4t07u7eVZ,0,['sad sierreno']
Taylor Swift,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),4e3ZNTAV6PCrdYMUrUlMpQ,84,06HL4z0CvFAxyc27GXpf02,0,['pop']
Taylor Swift,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),4ABYxlb92WBIjHu7TIKmml,84,06HL4z0CvFAxyc27GXpf02,0,['pop']
Taylor Swift,Foolish One (Taylor’s Version) (From The Vault),4s8BIKx4Zh6ryAEz8RTlaU,84,06HL4z0CvFAxyc27GXpf02,0,['pop']
Taylor Swift,Hits Different,3xYJScVfxByb61dYHTwiby,85,06HL4z0CvFAxyc27GXpf02,0,['pop']
Anuel AA,Baby,5iDNf2uMgRzmQpcmGAzOUk,85,2R21vXR83lH98kGeO99Y66,0,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
NewJeans,New Jeans,6rdkCkjk6D12xRpdMXy0I2,88,6HvZYsbFfjnjFrWF950C9d,0,"['k-pop', 'k-pop girl group']"
Travis Scott,K-POP (feat. Bad Bunny & The Weeknd),4o82J5zr4DFEs9yj5szCVX,84,0Y5tJX1MQlPlqiwlOH1tJY,0,"['hip hop', 'rap', 'slap house']"
Morgan Wallen,’98 Braves,3oZ6dlSfCE9gZ55MGPJctc,79,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Young Nudy,Peaches & Eggplants (feat. 21 Savage),1KUZ33cOqk3X4Ezk0aZnVp,80,5yPzzu25VzEk8qrGTLIrE1,0,"['pluggnb', 'rap', 'trap']"
Taylor Swift,When Emma Falls in Love (Taylor’s Version) (From The Vault),0zo975x58DlXbZllWvfYhg,84,06HL4z0CvFAxyc27GXpf02,0,['pop']
Taylor Swift,Mean (Taylor's Version),30Y4CV7A6YqtQtTTo7Ue4j,84,06HL4z0CvFAxyc27GXpf02,0,['pop']
Taylor Swift,Speak Now (Taylor's Version),5xXqyjLicvEpch72qEryFT,85,06HL4z0CvFAxyc27GXpf02,0,['pop']
Bryan Martin,We Ride,72kGuWpRiuA149Bn5lDkIO,80,0ChjBYedhZTQnWZWQYg15U,0,['modern country pop']
Doja Cat,Attention,11xC6P3iKYpFThT6Ce1KdG,84,5cj0lLjcoR7YOSnhnX0Po5,0,"['dance pop', 'pop']"
Noah Kahan,You’re Gonna Go Far,4nHJcUtNSUVjXRnjdP29Bk,80,2RQXRUsr4IW1f3mKyKsy4B,0,['pov: indie']
Lil Mabu,MATHEMATICAL DISRESPECT,0Ymjv0OJeIIPXr6s9wi3iW,82,6FAo7ORAHEzSSf5q10LLfN,0,['meme']
NewJeans,OMG,65FftemJ1DbbZ45DUfHJXE,90,6HvZYsbFfjnjFrWF950C9d,0,"['k-pop', 'k-pop girl group']"
Ivan Cornejo,Aquí Te Espero,33vrRiIiut4rOFmkgorJD6,81,6PH3FLQAxtqYy46Zv08bpV,0,['sad sierreno']
Toosii,Favorite Song,1SRw5p2lVAi7RGlHEmZg66,80,6BH1xcDkwbbyrLMUKECsW1,0,['north carolina hip hop']
Offset,JEALOUSY (feat. Cardi B),73S4fsK22WH929PLFNYgOj,81,4DdkRBBYG6Yk9Ka8tdJ9BW,0,"['atl hip hop', 'pop rap', 'rap', 'trap']"
Odetari,NARCISSISTIC PERSONALITY DISORDER,6lDJ0CkQ6LdQv5EUQ39rpg,84,7ITMCzIU9uII8gwRg8JAhc,0,['sigilkore']
Lyrical Lemonade,Doomsday (with Juice WRLD & Cordae),3bkpVSoNvBkvt9LJMFT5at,81,3VrGfWE8YdYMK4ySpnE0ly,0,[]
Eslabon Armado,Así Lo Quiso Dios,6X5WZbJzXtk6aO03HlxuZ9,85,0XeEobZplHxzM9QzFQWLiR,0,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']"
Tory Lanez,Hurts Me,0RBw4ODUQPO4cuAOZtBGga,84,2jku7tDXc6XoB6MO2hFuqg,0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
Taylor Swift,Timeless (Taylor’s Version) (From The Vault),1HCdems7PQZRj42QDWLA0A,83,06HL4z0CvFAxyc27GXpf02,0,['pop']
Lil Uzi Vert,Endless Fashion (feat. Nicki Minaj),41bmnQZoDMQdDh5zyomtW7,81,4O15NlyKLIASxsJ0PrXPfz,0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']"
Drake,On The Radar Freestyle,1L0OmJV0LnPDWuHCIGmBV6,84,3TVXtAsR1Inumwj472S9r4,0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
Peggy Gou,(It Goes Like) Nanana - Edit,23RoR84KodL5HWvUTneQ1w,93,2mLA48B366zkELXYx7hcDN,0,"['electra', 'float house']"
Taylor Swift,The Story Of Us (Taylor's Version),6dTA6y0C2ReQklntzZl8l3,84,06HL4z0CvFAxyc27GXpf02,0,['pop']
KAROL G,S91,7EpOXgSRgnglRWr86pZfGU,89,790FomKkXshlbRYZFtlgla,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Eladio Carrion,Coco Chanel,0PB0O24JqAuNdOAFVJljMS,90,5XJDexmWFLWOkjOEjOVX3e,0,"['trap boricua', 'trap latino', 'trap triste', 'urbano latino']"
Quavo,Turn Yo Clic Up (feat. Future),7LTCmtMpf3JPfBE8gAl64z,81,0VRj0yCOv2FXJNP47XQnx5,0,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
Ryan Gosling,I’m Just Ken,3zXIvb4nZ3cTdT8CsbTy3U,85,6kXm2YCtdUOpRYNKeKhfue,0,['hollywood']
Jimin,Like Crazy (English Version),0u8rZGtXJrLtiSe34FPjGG,85,1oSPZhvZMIrWW5I41kPkkY,0,['k-pop']
NewJeans,ASAP,5fpyAakgFOm4YTXkgfPzvV,86,6HvZYsbFfjnjFrWF950C9d,0,"['k-pop', 'k-pop girl group']"
Warren Zeiders,Pretty Little Poison,2gT2iF1YK5r54A2PDEXVv8,78,7kplJl06UmldxLKseURAYi,0,['modern country pop']
Post Malone,Something Real,444vevlQjTnKioLLncteGv,82,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Lil Uzi Vert,Aye (feat. Travis Scott),2Hc1LaV6bzFil3dE71eORA,81,4O15NlyKLIASxsJ0PrXPfz,0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']"
The Weeknd,Die For You - Remix,7oDd86yk8itslrA9HRP2ki,88,1Xyo4u8uXC1ZmMpatF05PJ,0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Chino Pacas,Dijeron Que No La Iba Lograr,7dR09k1an5JEq7ch0Y5hvV,84,2rmkQLzj0k4nZdQehOUByO,0,['corrido']
Latto,Put It On Da Floor Again (feat. Cardi B),6c6WmIHcHlhccEwSFBhzNa,79,3MdXrJWsbVzdn6fe5JYkSQ,0,['trap queen']
Nate Smith,World on Fire,5ya0TmUQw2wHMkq36rPsnd,78,4NYMUsIcUUsBHbV9DICa5x,0,['modern country pop']
Jordan Davis,What My World Spins Around,6vjZxvzdAeHp7jv3R398Xm,78,77kULmXAQ6vWer7IIHdGzI,0,"['contemporary country', 'country road']"
Post Malone,Overdrive,3t0ic4mkhvhamrKDkulB8v,83,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
RAYE,Escapism.,5mHdCZtVyb4DcJw8799hZp,88,5KKpBU5eC2tJDzf0wmlRp2,0,"['uk contemporary r&b', 'uk pop']"
Taylor Swift,Haunted (Taylor's Version),4tMzIAFTFdqGBQLdfbPces,82,06HL4z0CvFAxyc27GXpf02,0,['pop']
David Guetta,Baby Don't Hurt Me,3BKD1PwArikchz2Zrlp1qi,92,1Cs0zKBU1kc0i8ypK3B9ai,0,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
Don Toliver,Private Landing (feat. Justin Bieber & Future),52NGJPcLUzQq5w7uv4e5gf,81,4Gso3d4CscCijv0lmajZWs,0,"['pop rap', 'rap', 'trap']"
Dominic Fike,Mona Lisa (Spider-Man: Across the Spider-Verse),37CoOXIsgF3NzbK1zHZetk,83,6USv9qhCn6zfxlBQIYJ9qs,0,"['alternative pop rock', 'pov: indie']"
Jordan Davis,Next Thing You Know,39OclE5hZematADrdfaWvE,78,77kULmXAQ6vWer7IIHdGzI,0,"['contemporary country', 'country road']"
Peso Pluma,NUEVA VIDA,4Nf5EZ40JenjMUKXOiyRU5,84,12GqGscKJx3aE4t07u7eVZ,0,['sad sierreno']
Natanael Cano,Mi Bello Angel,1oWkcc7hQdVYPQMyQ6AFov,89,0elWFr7TW8piilVRYJUe4P,0,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
Diplo,Heartbroken (feat. Jessie Murph & Polo G),6NdnvPwQvZb147DVa4x14h,80,5fMUXHkw8R8eOP2RNVYEZX,0,"['edm', 'electro house', 'moombahton', 'pop dance']"
KAROL G,MI EX TENÍA RAZÓN,7mLPSkAJraASgNk6ywyTkp,85,790FomKkXshlbRYZFtlgla,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Nicky Youre,Sunroof,5YqEzk3C5c3UZ1D5fJUlXA,85,7qmpXeNz2ojlMl2EEfkeLs,0,['singer-songwriter pop']
Junior H,El Tsurito,1piak4R3yW4otWWyaSqyCH,86,7Gi6gjaWy3DxyilpF1a8Is,0,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
Morgan Wallen,Man Made A Bar (feat. Eric Church),73zawW1ttszLRgT9By826D,77,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Sam Hunt,Outskirts,2E0bqoMlIb2xmFyZHRjtzK,77,2kucQ9jQwuD8jWdtR9Ef38,0,"['contemporary country', 'country', 'country pop']"
Odetari,I LOVE YOU HOE (w/ 9lives),0NaUT74rJ0NHS62fewzatU,81,7ITMCzIU9uII8gwRg8JAhc,0,['sigilkore']
Sam Barber,Straight and Narrow,40vKwNlXXKUmQMGceAoEpy,80,08GfvCW09pv2QP4y9sle2a,0,['modern country pop']
Morgan Wallen,Sunrise,0JtgoDDf0ggWaoXCGhcOoT,77,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Lana Del Rey,Let The Light In (feat. Father John Misty),4qG7hWhljsqqENL5PaLA2z,82,00FQb4jTyendYWaN8pK0wa,0,"['art pop', 'pop']"
Ryan Castro,QUEMA,2hn2zOA2XFlv6DSmesylrL,87,7j6DKwmjbxvpQO8h914uEz,0,"['reggaeton', 'trap colombiano', 'trap latino', 'urbano latino']"
Taylor Swift,Last Kiss (Taylor's Version),59KOoHFcw5XfICnO57holu,82,06HL4z0CvFAxyc27GXpf02,0,['pop']
Morgan Wallen,Everything I Love,03fs6oV5JAlbytRYf3371S,77,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
KAROL G,QLONA,3XB5uhhlYSnkxpSihkNQwh,84,790FomKkXshlbRYZFtlgla,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Sky Rompiendo,El Cielo,4PA1wK0leCjmRZlP5dQ8Lv,91,51XrH5fQP2oIQynuKxSWcW,0,['urbano latino']
V,Love Me Again,2N0SPREDYqILVEFSsWF5N5,92,3JsHnjpbhX4SnySpvpa9DK,0,"['j-division', 'korean ost']"
Marshmello,El Merengue,51FvjPEGKq2zByeeEQ43V9,91,64KEffDW9EtZ1y2vBYgq8T,0,"['brostep', 'edm', 'pop', 'progressive electro house']"
Lijay,I love freaks,2OwdUZPORY0EAdRBF9hSZD,80,3Ph8hNhDsxyruCsu6QyNfJ,0,[]
Gunna,back to the moon,3OGCNLxpBmTYRxPZg2yDE5,80,2hlmm7s2ICUX0LVIhVFlZQ,0,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
HARDY,red (feat. Morgan Wallen),2D3JfPyY2LkzXgNOb7qziR,77,5QNm7E7RU2m64l6Gliu8Oy,0,"['contemporary country', 'modern country pop']"
Post Malone,Mourning,0gWrMbx6pbdH3n3nsLjE55,81,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Taylor Swift,Snow On The Beach (feat. More Lana Del Rey),4zmKGsrXjLmljb5fTaBTot,84,06HL4z0CvFAxyc27GXpf02,0,['pop']
Moneybagg Yo,Ocean Spray,6dNOefmb6Lgl5vNtJsSajt,78,3tJoFztHeIJkJWMrx0td2f,0,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
Peso Pluma,BYE,6f8wbdo8KU5ETWJA7lapgS,82,12GqGscKJx3aE4t07u7eVZ,0,['sad sierreno']
(G)I-DLE,Queencard,4uOBL4DDWWVx4RhYKlPbPC,88,2AfmfGFbe0A0WsTYm0SDTx,0,"['k-pop', 'k-pop girl group']"
Young Nudy,Peaches & Eggplants (feat. 21 Savage),2KcQ0PbPj0O3P48B9YX7iN,77,5yPzzu25VzEk8qrGTLIrE1,0,"['pluggnb', 'rap', 'trap']"
Morgan Wallen,Dying Man,4kvjThnfQIsPOKjxx0aZDu,77,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Lil Durk,All My Life (feat. J. Cole),6T7FXSuXykeGktMLGp8WgE,80,3hcs9uc56yIGFCSy9leWe7,0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']"
KAROL G,PROVENZA,3HqcNJdZ2seoGxhn0wVNDK,85,790FomKkXshlbRYZFtlgla,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Billie Eilish,hotline (edit),0WFryfbNKPXVtVQlz5dZ8H,87,6qqNVTkY8uBg9cP3Jd7DAH,0,"['art pop', 'electropop', 'pop']"
Dylan Scott,This Town's Been Too Good To Us,6vsa5VDsIaWC8oJnowU65l,76,78YqeIji3mgAS2K1Maca6x,0,"['contemporary country', 'country', 'country road', 'modern country rock']"
Lizzo,Pink,2YXGbxICUdOUJe9OPlicy1,83,56oDRnqbIiwx4mymNEv7dS,0,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
$uicideboy$,Not Even Ghosts Are This Empty,7rzNKooM3JrKVT40fR22HI,76,1VPmR4DJC1PlOtd0IADAO0,0,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']"
Yeat,Already Rich,61eJ7HqXGyHfmHIqJApX7v,80,3qiHUAX7zY4Qnjx8TNUzVx,0,"['pluggnb', 'rage rap']"
Ice Spice,In Ha Mood,0yUaLqhsVsguBpoOPL4cO7,80,3LZZPxNDGDFVSIPqf4JuEf,0,['bronx drill']
ENHYPEN,Bite Me,7mpdNiaQvygj2rHoxkzMfa,87,5t5FqBwTcgKTaWmfEbwQY9,0,"['anime', 'k-pop boy group']"
Beyoncé,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),6l8mgVN9Xf1hiDIFGA6CTE,80,6vWDO969PvNqNYHIOW5v0m,0,"['pop', 'r&b']"
Morgan Wallen,I Wrote The Book,7phmBo7bB9I9YifAXqnlqV,76,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Grupo Frontera,EL AMOR DE SU VIDA,435g6uM0Atz3MyYwafHEss,86,6XkjpgcEsYab502Vr1bBeW,0,['musica chihuahuense']
Conjunto Rienda Real,Sobran Motivos,1uTHr7ij3eiDdUXvQfA5au,80,5N3AyFVEE8vJa7AZEl7nD3,0,['sad sierreno']
Stray Kids,S-Class,3gTQwwDNJ42CCLo3Sf4JDd,86,2dIgFjalVxs4ThymZ67YCE,0,"['k-pop', 'k-pop boy group', 'pop']"
KAROL G,MIENTRAS ME CURO DEL CORA,6otePxalBK8AVa20xhZYVQ,87,790FomKkXshlbRYZFtlgla,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",4nrPB8O7Y7wsOCJdgXkthe,90,716NhGYqD1jl2wI1Qkgq36,0,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']"
Toosii,Pull Up (feat. 21 Savage),4EzkcqltSOxYE2lstuLOFs,78,6BH1xcDkwbbyrLMUKECsW1,0,['north carolina hip hop']
KAROL G,WATATI (feat. Aldo Ranks) [From Barbie The Album],6MZi5j60L80SZLBxN0bv8s,85,790FomKkXshlbRYZFtlgla,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
NF,HAPPY,3ZEno9fORwMA1HPecdLi0R,80,6fOMl44jA4Sp5b9PpYCkzz,0,"['hip hop', 'pop rap']"
Flyana Boss,You Wish,0aoLgGE9S9qMjIGtTgpnNd,78,0CLW5934vy2XusynS1px1S,0,[]
DaBaby,SHAKE SUMN,3FhZPYvMGSjFc6boVYKlCv,77,4r63FhuTkUYltbVAg5TQnk,0,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
Marshmello,Fell In Love,1N8klHEbZ0bFOHnMVs8C9S,79,64KEffDW9EtZ1y2vBYgq8T,0,"['brostep', 'edm', 'pop', 'progressive electro house']"
$uicideboy$,"A Little Trauma Can Be Illuminating, And I'm Shining Like The Sun",4sX6GorfHFAy9UdJM00c3v,75,1VPmR4DJC1PlOtd0IADAO0,0,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']"
Nicki Minaj,Red Ruby Da Sleeze,4ZYAU4A2YBtlNdqOUtc7T2,79,0hCNtLu0JehylgoiP8L4Gh,0,"['hip pop', 'pop', 'queens hip hop', 'rap']"
Taylor Swift,Never Grow Up (Taylor's Version),2EFZ9emtKWEglWUQGEQ3P9,80,06HL4z0CvFAxyc27GXpf02,0,['pop']
Post Malone,Too Cool To Die,3FtQes77xlbS9QTVts7p2u,80,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Peso Pluma,CARNAL,2bXJMQZSJND3UYq5mjV4cB,83,12GqGscKJx3aE4t07u7eVZ,0,['sad sierreno']
BTS,Take Two,5IAESfJjmOYu7cHyX557kz,89,3Nrfpe0tUJi4K4DXYWgMUX,0,"['k-pop', 'k-pop boy group', 'pop']"
Chris Young,Looking for You,67IfTiMwPNN0wQE7Scfzu9,75,4BYxqVkZyFjtik7crYLg5Q,0,"['contemporary country', 'country', 'country road']"
Josh Ross,Trouble,7cRggVoZ18mmvIN2EcSQ3J,76,1ZGTSMjK1D2HrpPTOh916U,0,['modern country pop']
Kanii,I Know - PR1SVX Edit,3vcLw8QA3yCOkrj9oLSZNs,81,1S82w4yw9TYIHZ889mPPaW,0,"['bedroom r&b', 'sped up']"
Post Malone,Chemical,7jvtmQ3onpWeUm7dyFSSSc,79,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Mourning,3pI3nzi2Y0Iyj1nATDOeQV,79,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
beabadoobee,the way things go,5sA3i6SGkILMiZW6Fhx4wv,79,35l9BRT7MXmM8bv2WDQiyB,0,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']"
V,Rainy Days,5ydjxBSUIDn26MFzU3asP4,91,3JsHnjpbhX4SnySpvpa9DK,0,"['j-division', 'korean ost']"
Peso Pluma,GAVILÁN II,775hCSePn3GW4h9nZ636kq,82,12GqGscKJx3aE4t07u7eVZ,0,['sad sierreno']
Riley Green,Different 'Round Here,4l5w5qGInIhwfvpYmPIYdK,76,2QMsj4XJ7ne2hojxt6v5eb,0,"['contemporary country', 'country road', 'modern country rock']"
Carin Leon,Primera Cita,4mGrWfDISjNjgeQnH1B8IE,89,66ihevNkSYNzRAl44dx6jJ,0,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']"
TOMORROW X TOGETHER,Do It Like That,7kaFsQygyiCqRboWCXztxZ,84,0ghlgldX5Dd6720Q3qFyQB,0,"['k-pop', 'k-pop boy group']"
Sexyy Red,SkeeYee,7icwQvajsokotDfM3tefW6,76,3DbwFQlvLxRSi2uX8mf81A,0,['trap queen']
Post Malone,Overdrive,3uMO7jmdXxwSijvxNXDgE4,80,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Taylor Swift,Ours (Taylor’s Version),3yNJkriPzWjkkDAWHIAVUq,80,06HL4z0CvFAxyc27GXpf02,0,['pop']
Lil Baby,Go Hard,1IzJxbARcQrOWMZgPw1PNj,77,5f7VJjfbwm532GiveGC0ZK,0,"['atl hip hop', 'atl trap', 'rap', 'trap']"
"Tyler, The Creator",DOGTOOTH,6OfOzTitafSnsaunQLuNFw,77,4V8LLVI7PbaPR0K2TGSxFF,0,"['hip hop', 'rap']"
Rod Wave,Fight The Feeling,7l6nGz4gp6HGs5Cvmdeqe4,75,45TgXXqMDdF8BkjA83OM7z,0,['florida rap']
