artist_name,track_name,track_id,track_popularity,artist_id
Lombauer,Runaway,5jjCspZaeMpClv7S1H3a8E,31,1xYnhHUchQSdNUiAFj1UFI
Joshua Kimiko,Seadrift,3L3Zugtoy4iSpky2oiOjDI,45,0rseV1mtdhrtR6FEHuvOIm
Stenkil,Portamento,563A3oAQnjkDEqEjlbs2bO,41,0ZatGtzzVJiSlOiZkVU2ln
Gabriel Morais Jr,Pós Sol,2bbPnvi0OaViwKNEG0DnPC,31,3jTAleOz2QG9rgNrkjcEKb
Divulgation,Blurred Out,4QgCRg5t83rKvuCTQ11JHj,51,0OHISbYU0LMw4dMlkGVczm
VELDA,The Life of an Empath,6SKHpIBF0zImsmqmRkgvwp,37,4qJI9uNSis7Qi4J1q1Eufn
Twelwe,Night Riding,1lzBu9GwCyWPieEWTrqtnI,30,0cXv4l0iCzhQrRljsAQyQW
Damian Holden,Momentum,0dwUqHfuKGhtYCChyeLyxX,35,6VgyMZzlNejIhFh7Yn6SlM
David Dumeau,Escapism,3pc3At69FqsZtWmvfyMDqQ,30,7w0cV0FuzKwIknB51cxzfQ
Othyr,A Different Way,2gdz7MRCHpxQlR9FrGyTNM,29,4ZNya8Pc6fLVRytdM8pnkv
Hank Lotion,DoNe WIth U,0eLSVeBu5fdxT4W0k316OK,35,6d71KgnO30CCz8iSQuzFkM
Martin Monroi,Off the radar,6LpCOSM7ti0RkktlPHPBbK,35,4IB5E37eyDYzrP0nQPogaq
Klejv,Nigiro,2aGpPdS5daiW8vQrTI3SgC,35,491ZjutBNQPFA6hn5lDQW4
Svalka,The Eclipse,71wKe7nLKqkaq3JYAFEdna,29,3sKxosk24x3adgfDCvOBCr
Aleph One,Prickles and Goo,3anEkpGQT5hDxtPwtX4itO,35,3oYNb7aE6uwlrEi6mehZeP
STRLGHT,Dangerous Thing,1XvuCcjK1Q3R8e0U2axlet,33,4Tpbh6x3um360ffs5DUpgx
Jay FM,Skin Deep,1CAozfu6bPDxaKe39x030x,49,0XHQV1DM8cqEJrB4gRuogs
Jones Meadow,Moves,4fPv168u1RcMv7EvXpjhm2,31,3MK71khOrqZwGpyfYzwKXR
Leon Jarvis,I Need You,3owktfqOe8kZ9zCoTSZ0T8,48,7Iqe5ZQLFGySYpAFUDttXJ
Toby Tech,Fade Away,3RO9tD7ttecxGrxJ0te80c,33,3AIUmOlOCNpbVbYL9RirIM
MOOGADISHU,Feelings,4KohjkgXdXqYNHUOhcxJmF,35,0cV2d206HjrISLX6hSkktp
Damian Holden,Naymara,30cOun7g2v2GO6fLin6gPy,28,6VgyMZzlNejIhFh7Yn6SlM
Carl & Calitto,Rude,28LJlaqXAzbuvrdUtmRA5X,27,4tMgaZrsUhfgvphSrUDEiD
Drunk Archer,destined,6cHARzJkr12k7Tido9BdCZ,28,0AMvlHlc7WpjNyZSmAfTIQ
Modern Clouds,young forever,6rZZ516aVPn9QslltPSXNj,29,37rhlYZVn3eZ0OfykQKOKe
Catalina En Collins,Yesterday's Dream,3eb9HO1cq8uzEmUdU7mNvs,41,6oaPME8tL5UOyja7VEvx0J
DEX 1200,Shimone Shimone,4CXcplkSoeBK15TewprZMe,28,2roONpdgmZHRTpr1IFNw0d
Pafka,Make It Ok,2xKYapqsbXe0KC4Q2hnTKc,27,0JUvxzz5fMMYFMCoBP9NU2
Fløa,Different,3rnFEiW9efHwnzsb9KzUVd,31,3XgQiERzlGzUe286O2jo7I
Pool-Man John,Aguacates Maduros,3bDpJL4DCGc8ynUfhCtTHl,47,5tQdY6sUlCJwkUmfJK4rbe
Aural,Landmarks,0p4zxScTH4QBPnDdIeInfB,33,4IagxrvnhCy4YV29Qjqc8o
Phlowsum,Crispy,5B6twCLP2ufIy2Mc4L1rS0,30,71p3dUDaqo6EyfzQm8zCCo
Plomb,Demurity,4YGkHrj5NQzSn3q2aJ4C9O,49,5lJ2OEJIZ8QdAGyCKq307r
Cloode,crusade,30bpR02KwJ6SpvHUvdvuoW,52,0QvInajilVJw8If75PeAH8
Calvatress,Projectile,4ODWE5SOUACS8xu6aV9ORL,27,2UxH255utiME1XAA9fXUsh
LeeDee,Type 1,2Z515QtI12xintnkboGQZw,28,4kMBrFLqXw4zXeowx6GwcL
genelion,narrow club,6hMCmAzbsXyzcfcR11429z,32,2TMzn3AIEg6b4Nd28MjUNA
Beautiful Minds,Beautiful House,16QQGyu1UFkfQREErhvyvf,29,5mDrLKHpzWOlD73nhHYUty
Ran the Man,Drifted,57H1bcqbsyrGHfTebZddzy,43,69lVKiR03uaDrGqEgOC2gu
Sleap Year,Éphémère,6lOFuDrXRewSFfQ4JyImyS,28,3rHbl02YzcYLfkNurILXKH
Donkels,Apollo,5sIlFL8mCj6AIrRDI1d6mT,31,6as2EDg4VeljtLbtgBy54P
Kvantmusik,Elixir,7hxkOhoWSxygCa4Akt3KjX,30,1OTTWlOMCUlQRk3ie2D7xw
AGST,Wrath,0nxEpiRh6ja8YxKTR8kCkO,39,0P5MXX9jXK95yuTDArYkDI
Nyhuis,Foundations,1KqRI4mAyLW1mpFJQnJCAM,27,6EVayLPsEOA5csxrOs2Q8d
Brendon Moeller,After the Rains,3nVHB5vFE9Zpj4BYXFc3w4,28,3V3T5haMWZGfFxqVsAB9oB
Valante,Vana,1X1teXcaWQFH4iOTkCOh9a,38,3s1vSYK2eb5fflFHezIbUh
Sum Wave,Saltwater Dreams,6pRocudXtLnKRd61gtotIk,31,0bfdnPaHczaQt6tYe8J4Ci
Shiruky,Clearance,4Xs8dQwj1Ic4FyCcCyRKYq,40,1Tr7ffkJ66E8bXTm2g7uEM
Hank Lotion,Wut,1dlNlopZwjwqb6orJH1MKC,27,6d71KgnO30CCz8iSQuzFkM
Valter Knut,Where Have U Been?,3bCnwmJwBob222khzVUrcN,36,4PjYynoChLbnYyhPVSMnbq
Far Orange,Chapter Two,0LOGcNCFLfCWLh9mzTmaG5,29,1SIt7IjD8Q9RpwEklyMlUO
Ceci,Indi,6myfz5g9b9U6bQSr4XcKGu,40,0hCW0HH1liY8gpi5Mk2VK4
Lstn,Eridani,5QkMlAxHmZG33OGA81oWSa,38,0OO1zgX3CUfJQwoOEBSKSp
Summon U,Tempted,6hiA6WO0DRm9D480BIGqOT,26,0TyHSpKbAEP2QoXB7jVxCE
wet n salty,canggu - Edit,0jy4TqKxOwZoraKJkle0dC,36,2Ai8jQFx9LfNmToEgFjDbn
Darude,Sandstorm,3dxDj8pDPlIHCIrUPXuCeG,70,0LhHRmSd1EYM5QdNeNnCoQ
Joel Corry,Lionheart (Fearless),5vlzH0ps6WDyb158oFTAb3,76,6DgP9otnZw5z6daOntINxp
Avicii,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,88,1vCWHaC5f2uS3yhpwWbIA6
Becky Hill,My Heart Goes (La Di Da) (feat. Topic),2dWNKXTs5z7Iu1g0kYh4Xe,71,4EPJlUEBy49EX1wuFOvtjK
Tiësto,Adagio For Strings - Radio Edit,0yMoJXVP6hFLV71DRVxRTk,62,2o5jDhtHVPhrJdv3cEQ99Z
Switch Disco,REACT,1UPHCP5YeVfele4DMbdGyi,82,4dEayBlrVBjaQOktGkmWki
Pitbull,Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,84,0TnOYISbd1XYRBk9myaseg
David Guetta,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,72,1Cs0zKBU1kc0i8ypK3B9ai
Florence + The Machine,Spectrum (Say My Name) - Calvin Harris Remix,57yeWyaoeTt26p0dlEZukQ,74,1moxjboGR7GNWYIMWsRjgG
Calvin Harris,Blame (feat. John Newman),07nH4ifBxUB4lZcsf44Brn,80,7CajNmpbOovFoOoasH2HaY
Elton John,Cold Heart - Claptone Remix,3ck2KxuP99yTwWzdf8piiC,64,3PhoLpVuITZKcymswpck5b
Livin' Joy,Don't Stop Movin' - Radio Mix,5cIU5GZBbyMfgfXGcoQVYc,51,3PUzVXdNnsJGPDTIU7xvqu
Lost Frequencies,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,87,7f5Zgnp2spUuuzKplmRkt7
Taylor Swift,Shake It Off,0cqRj7pUJDkTCEsJkx8snD,87,06HL4z0CvFAxyc27GXpf02
Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),6Dy1jexKYriXAVG6evyUTJ,80,6DgP9otnZw5z6daOntINxp
Wuki,Edge of Seventeen,5IFSvSEeCAvvBEQ85poqKB,74,6Se1y4vDcu9fVHLqdj1N3q
Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,6PUIzlqotEmPuBfjbwYWOB,77,00FQb4jTyendYWaN8pK0wa
Gabry Ponte,Thunder,2USlegnFJLrVLpoVfPimKB,81,5ENS85nZShljwNgg4wFD7D
David Guetta,Baby Don't Hurt Me,3BKD1PwArikchz2Zrlp1qi,92,1Cs0zKBU1kc0i8ypK3B9ai
Tones And I,Dance Monkey,2N8m6CYs74qQO4mjVcXO30,77,2NjfBq1NflQcKSeiDooVjY
Calvin Harris,Feel So Close - Radio Edit,1gihuPhrLraKYrJMAEONyc,83,7CajNmpbOovFoOoasH2HaY
DNCE,Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,84,6T5tfhQCknKG4UnH90qGnz
Delerium,Silence - DJ Tiësto's In Search Of Sunrise Edit,2jAjkmZIKwV5VOBiZ3qUUL,63,0IUq1plF3ON4Fboj1bE6kN
N-Trance,Set You Free - 1994 Edit,0JxdP3ctbORCiQUMo7Xmyi,58,45InkbGypoMk5nVX6dsHkt
Jax Jones,You Don't Know Me (feat. RAYE),4DJORZgsbqnEJ4f4B9TBGV,68,4Q6nIcaBED8qUel8bBx6Cr
Joel Corry,BED,0siYMEsGrzzzlWLXK5zJfS,75,6DgP9otnZw5z6daOntINxp
SAINt JHN,Roses - Imanbek Remix,0zLCBJZSiELJf02ucPP9wb,68,0H39MdGGX6dbnnQPt6NQkZ
Ida Corr,Let Me Think About It,4LjfIjS8iweFCPdKxLnEoV,70,30ut8L4gmEz4vNr1zNhpbh
Olly Murs,Dance with Me Tonight,1FSWSs9CL01RCYxXtm08Rf,72,3whuHq0yGx60atvA2RCVRW
David Guetta,Lovers on the Sun (feat. Sam Martin),2rgtCOVK2tpfao2VjURn84,72,1Cs0zKBU1kc0i8ypK3B9ai
Divine Inspiration,The Way (Put Your Hand In My Hand) - Radio Edit,3042EtN9aI5x9trCe3Hzp6,51,3p210xxuLrNFGQPDx2OYpF
Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,85,7CajNmpbOovFoOoasH2HaY
Tom Odell,Another Love - Tiësto Remix,4Et6tUEO7biKxZEfJXpNj1,77,2txHhyCwHjUEpJjWrEyqyX
Flo Rida,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,80,0jnsk9HBra6NMjO2oANoPY
Galantis,Heartbreak Anthem (with David Guetta & Little Mix),5K6Ssv4Z3zRvxt0P6EKUAP,77,4sTQVOfp9vEMCemLw50sbu
Dario G,Sunchyme,2YOuBWIyHgyvHnLMpjzBf2,63,3Eo78i1MPfle0XVjMvia8A
Joel Corry,Head & Heart (feat. MNEK),6cx06DFPPHchuUAcTxznu9,81,6DgP9otnZw5z6daOntINxp
Mark Ronson,Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,85,3hv9jJF3adDNsBSIQDqcjp
Kygo,Higher Love,1kKYjjfNYxE0YYgLa7vgVY,74,23fqKkggKUBHNkbKtXEls4
Tiësto,10:35,36gcliMRX1vCpgnrZE3dFZ,76,2o5jDhtHVPhrJdv3cEQ99Z
Jax Jones,Breathe (feat. Ina Wroldsen),4Vbz3osCh6DwHYv5gVv5H2,60,4Q6nIcaBED8qUel8bBx6Cr
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,80,31TPClRtHm23RisEBtV3X7
Calvin Harris,Sweet Nothing (feat. Florence Welch),24LS4lQShWyixJ0ZrJXfJ5,76,7CajNmpbOovFoOoasH2HaY
Underworld,Born Slippy (Nuxx) - Radio Edit,3bUNyRrTFJDd4mqvUcb1Aa,60,1PXHzxRDiLnjqNrRn2Xbsa
Flo Rida,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,79,0jnsk9HBra6NMjO2oANoPY
David Guetta,Memories (feat. Kid Cudi) - 2021 Remix,59o6ojGNGJOYiVJSzC6Lsa,75,1Cs0zKBU1kc0i8ypK3B9ai
Bingo Players,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,3wLPRjw2XQpmowqXUXb3UF,73,1pbHrVayIcVpHI9z97u4bK
Avicii,Addicted To You,4eDYMhIin1pSLIG96f1aD0,74,1vCWHaC5f2uS3yhpwWbIA6
The Source & Candi Staton,You Got The Love - New Voyager Radio Edit,1otmOO4ilwTSIUDBnR6wCF,65,2xkmkfqXFQHMk0zhFXMUq6
Lady Gaga,Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,76,1HY2Jd0NmPuamShAr6KMms
Bruno Mars,Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,89,0du5cEVh5yTK9QJze8zA0C
Avicii,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,88,1vCWHaC5f2uS3yhpwWbIA6
Calvin Harris,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,88,7CajNmpbOovFoOoasH2HaY
Coldplay,A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,88,4gzpq5DPGxSnKTe4SA8HAU
Shawn Mendes,Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd,87,7n2wHs1TKAczGzO7Dd2rGr
Mark Ronson,Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,85,3hv9jJF3adDNsBSIQDqcjp
Ariana Grande,One Last Time,7xoUc6faLbCqZO6fQEYprd,85,66CXWjxzNUsdJxJ2JdwvnR
Avicii,The Nights,0ct6r3EGTcMLPtrXHDvVjc,88,1vCWHaC5f2uS3yhpwWbIA6
Rihanna,We Found Love,6qn9YLKt13AGvpq9jfO8py,85,5pKCCKE2ajJHZ9KAiaK11H
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",4QNpBfC0zvjKqPJcyqBy9W,85,0TnOYISbd1XYRBk9myaseg
Sean Paul,No Lie,48QmG1dfvMuYLxMPt7KSRA,84,3Isy6kedDrgPYoTS1dazA9
Calvin Harris,This Is What You Came For,0azC730Exh71aQlOt9Zj3y,85,7CajNmpbOovFoOoasH2HaY
MKTO,Classic,6FE2iI43OZnszFLuLtvvmg,83,2l35CQqtYRh3d8ZIiBep4v
Don Omar,Danza Kuduro,2a1o6ZejUi8U3wzzOtCOYw,83,33ScadVnbm2X8kkUqOkC6Z
Pitbull,Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,84,0TnOYISbd1XYRBk9myaseg
Rihanna,Only Girl (In The World),2ENexcMEMsYk0rVJigVD3i,84,5pKCCKE2ajJHZ9KAiaK11H
Pharrell Williams,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,83,2RdwBSPQiwcmiDo9kixcl8
Calvin Harris,Outside (feat. Ellie Goulding),7MmG8p0F9N3C4AXdK6o6Eb,83,7CajNmpbOovFoOoasH2HaY
Justin Bieber,Sorry,09CtPGIpYB4BrO8qb1RGsF,83,1uNFoZAHBGtllmzznpCI3s
Avicii,Levels - Radio Edit,5UqCQaDshqbIk3pkhy4Pjg,82,1vCWHaC5f2uS3yhpwWbIA6
USHER,DJ Got Us Fallin' In Love (feat. Pitbull),4356Typ82hUiFAynbLYbPn,82,23zg3TcAtWQy7J6upgbUnj
Jennifer Lopez,On The Floor,3C0nOe05EIt1390bVABLyN,81,2DlGxzQSjYe5N6G9nkYghR
Flo Rida,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,80,0jnsk9HBra6NMjO2oANoPY
Rihanna,S&M,7ySUcLPVX7KudhnmNcgY2D,81,5pKCCKE2ajJHZ9KAiaK11H
Pitbull,Time of Our Lives,2bJvI42r8EF3wxjOuDav4r,83,0TnOYISbd1XYRBk9myaseg
Calvin Harris,My Way,1vvNmPOiUuyCbgWmtc6yfm,81,7CajNmpbOovFoOoasH2HaY
Avicii,Hey Brother,4lhqb6JvbHId48OUJGwymk,81,1vCWHaC5f2uS3yhpwWbIA6
Owl City,Good Time,1kPpge9JDLpcj15qgrPbYX,80,07QEuhtrNmmZ0zEcqE9SF6
Taio Cruz,Dynamite,2CEgGE6aESpnmtfiZwYlbV,80,6MF9fzBmfXghAz953czmBC
Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),1ZlHr9FYHT7YTbXCoxPq5C,79,0EmeFodog0BfCgMzAIvKQp
Flo Rida,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,79,0jnsk9HBra6NMjO2oANoPY
Taylor Swift,Shake It Off,5xTtaWoae3wi06K5WfVUUH,79,06HL4z0CvFAxyc27GXpf02
Pitbull,Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,80,0TnOYISbd1XYRBk9myaseg
Dua Lipa,Don't Start Now,6WrI0LAC5M1Rw2MnX2ZvEg,79,6M2wZ9GZgrQXHCFfjv46we
Ariana Grande,Break Free,12KUFSHFgT0XCoiSlvdQi4,79,66CXWjxzNUsdJxJ2JdwvnR
Jonas Blue,Perfect Strangers,3P3pw6C19j31Rnzgo3JG7o,78,1HBjj22wzbscIZ9sEb5dyf
Jason Derulo,Want to Want Me,7oGZAicScQt96OAW4AruYy,78,07YZf4WDAMNwqr4jfgOZ8y
Flo Rida,Club Can't Handle Me (feat. David Guetta),6ebkx7Q5tTxrCxKq4GYj0Y,79,0jnsk9HBra6NMjO2oANoPY
Mike Posner,Cooler Than Me - Single Mix,2V4bv1fNWfTcyRJKmej6Sj,78,2KsP6tYLJlTBvSUxnwlVWa
Robin Thicke,Blurred Lines,0n4bITAu0Y0nigrz3MFJMb,78,0ZrpamOxcZybMHGg1AYtHP
Ariana Grande,Problem,7vS3Y0IKjde7Xg85LWIEdP,77,66CXWjxzNUsdJxJ2JdwvnR
Calvin Harris,Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,77,7CajNmpbOovFoOoasH2HaY
Katy Perry,California Gurls,6tS3XVuOyu10897O3ae7bi,77,6jJ0s89eD6GaHleKKya26X
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,77,6MDME20pz9RveH9rEXvrOM
Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),69kOkLUCkxIZYexIgSG8rq,77,4tZwfgrHOc3mvqYlEYSvVi
Carly Rae Jepsen,Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,76,6sFIWsNpZYqfjUpaCgueju
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",1WkMMavIMc4JZ8cfMmxHkI,76,31TPClRtHm23RisEBtV3X7
Katy Perry,Last Friday Night (T.G.I.F.),3avYqdwHKEq8beXbeWCKqJ,77,6jJ0s89eD6GaHleKKya26X
Little Mix,Shout Out to My Ex,0ErK6K0kYr0Ow2RkPMhmMs,76,3e7awlrlDSwF3iM0WBjGMp
Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",7LcfRTgAVTs5pQGEQgUEzN,74,04gDigrS5kc9YWfZHwBETP
a-ha,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,88,2jzc5TC5TVFLXQlBNiIUzE
Bon Jovi,Livin' On A Prayer,37ZJ0p5Jm13JPevGcx4SkF,87,58lV9VcRSjABbAbfWS6skp
Elton John,I'm Still Standing,1jDJFeK9x3OZboIAHsY9k2,86,3PhoLpVuITZKcymswpck5b
Bryan Adams,Summer Of '69,0GONea6G2XdnHWjNZd6zt3,85,3Z02hBLubJxuFJfhacLSDc
Eurythmics,Sweet Dreams (Are Made of This) - Remastered,1TfqLAPs4K3s2rJMoCokcS,85,0NKDgy9j66h3DLnN8qu1bB
The Cranberries,Zombie,7EZC6E7UjZe63f1jRmkWxt,84,7t0rwkOPGlDPEhaOcVtOt9
Lynyrd Skynyrd,Sweet Home Alabama,7e89621JPkKaeDSTQ3avtg,84,4MVyzYMgTwdP7Z49wAZHx0
Fleetwood Mac,The Chain - 2004 Remaster,5e9TFTbltYBg2xThimr0rU,84,08GQAI4eElDnROBrJRGE0X
Creedence Clearwater Revival,Bad Moon Rising,20OFwXhEXf12DzwXmaV7fj,84,3IYUhFvPQItj6xySrBmZkd
KISS,I Was Made For Lovin' You,07q0QVgO56EorrSGHC48y3,83,07XSN3sPlIlB2L2XNcTwJw
Bon Jovi,You Give Love A Bad Name,0rmGAIH9LNJewFw7nKzZnc,84,58lV9VcRSjABbAbfWS6skp
Guns N' Roses,Paradise City,6eN1f9KNmiWEhpE2RhQqB5,83,3qm84nBOXUEQ2vnTfUTTFC
Van Halen,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,82,2cnMpRsOVqtPMfq7YiFE6K
Soft Cell,Tainted Love,0cGG2EouYCEEC3xfa0tDFV,82,6aq8T2RcspxVOGgMrTzjWc
Wham!,Wake Me Up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c,82,5lpH0xAS4fVfLkACg9DAuM
Billy Joel,Uptown Girl,5zA8vzDGqPl2AzZkEYQGKh,82,6zFYqv1mOsgBRQbae3JJ9e
Fleetwood Mac,Go Your Own Way - 2004 Remaster,07GvNcU1WdyZJq3XxP0kZa,82,08GQAI4eElDnROBrJRGE0X
Katrina & The Waves,Walking On Sunshine,05wIrZSwuaVWhcv5FfqeH0,82,2TzHIUhVpeeDxyJPpQfnV3
Bruce Springsteen,Dancing In the Dark,7FwBtcecmlpc1sLySPXeGE,82,3eqjTLE0HfPfh78zjh6TqT
Elton John,Don't Go Breaking My Heart,7HW5WIw7ZgZORCzUxv5gW5,81,3PhoLpVuITZKcymswpck5b
ABBA,Mamma Mia,2TxCwUlqaOH3TIyJqGgR91,80,0LcJLqbBmaGUft1e9Mm8HV
The Jackson 5,I Want You Back,5LxvwujISqiB8vpRYv887S,80,2iE18Oxc8YSumAU232n4rW
Phil Collins,You Can't Hurry Love - 2016 Remaster,4YwbSZaYeYja8Umyt222Qf,80,4lxfqrEsLX6N1N4OCSkILp
Fleetwood Mac,Don't Stop - 2004 Remaster,4bEb3KE4mSKlTFjtWJQBqO,80,08GQAI4eElDnROBrJRGE0X
ZZ Top,La Grange - 2005 Remaster,70YvYr2hGlS01bKRIho1HM,80,2AM4ilv6UzW0uMRuqKtDgN
The Human League,Don't You Want Me,3L7RtEcu1Hw3OXrpnthngx,79,1aX2dmV8XoHYCOQRxjPESG
The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,2PzU4IB8Dr6mxV3lHuaG34,79,22bE4uQ6baNwSHPVcDxLCe
Aretha Franklin,Respect,7s25THrKz86DM225dOYwnr,79,7nwUJBm0HE4ZxD3f5cy5ok
The Beatles,Twist And Shout - Remastered 2009,5ZBeML7Lf3FMEVviTyvi8l,79,3WrFJ7ztbogyGnTHbHJFl2
"Earth, Wind & Fire",Boogie Wonderland,6ztstiyZL6FXzh4aG46ZPD,78,4QQgXkCYTt3BlENzhyNETg
Talking Heads,Psycho Killer - 2005 Remaster,1i6N76fftMZhijOzFQ5ZtL,78,2x9SpqnPi8rlE9pjHBwmSC
The Strokes,Reptilia,57Xjny5yNzAcsxnusKmAfA,78,0epOFNiUfyON9EYx7Tpr6V
Aerosmith,Walk This Way,4JfuiOWlWCkjP6OKurHjSn,78,7Ey4PD4MYsKc5I2dolUwbH
Billy Joel,We Didn't Start the Fire,3Cx4yrFaX8CeHwBMReOWXI,78,6zFYqv1mOsgBRQbae3JJ9e
The Police,Every Little Thing She Does Is Magic,44aTAUBF0g6sMkMNE8I5kd,78,5NGO30tJxFlKixkPSgXcFE
Kenny Loggins,"Danger Zone - From ""Top Gun"" Original Soundtrack",34x6hEJgGAOQvmlMql5Ige,77,3Y3xIwWyq5wnNHPp5gPjOW
Def Leppard,Pour Some Sugar On Me - Remastered 2017,0PdM2a6oIjqepoEfcJo0RO,77,6H1RjVyNruCmrBEWRbD0VZ
Fine Young Cannibals,She Drives Me Crazy,4d6eqRtpDX7tydHJGDZUBQ,77,20p5D2KrE8CGuOjHtxsyTp
Huey Lewis & The News,The Power Of Love,2olVm1lHicpveMAo4AUDRB,77,7A9yZMTrFZcgEWAX2kBfK6
"Earth, Wind & Fire",Let's Groove,3koCCeSaVUyrRo3N2gHrd8,78,4QQgXkCYTt3BlENzhyNETg
Lenny Kravitz,Fly Away,1OxcIUqVmVYxT6427tbhDW,77,5gznATMVO85ZcLTkE9ULU7
The Supremes,You Can't Hurry Love,1OppEieGNdItZbE14gLBEv,77,57bUPid8xztkieZfS7OlEV
Thin Lizzy,The Boys Are Back In Town,43DeSV93pJPT4lCZaWZ6b1,77,6biWAmrHyiMkX49LkycGqQ
Michael Jackson,Don't Stop 'Til You Get Enough,46eu3SBuFCXWsPT39Yg3tJ,77,3fMbdgg4jU18AjLCKBhRSm
Bruce Springsteen,Born in the U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,77,3eqjTLE0HfPfh78zjh6TqT
Edison Lighthouse,Love Grows (Where My Rosemary Goes),5Ts1DYOuouQLgzTaisxWYh,77,1NRzxuPpdGushT8YmF5NAa
Prince,Kiss,62LJFaYihsdVrrkgUOJC05,76,5a2EaR3hamoenG9rDuVn8j
"Earth, Wind & Fire",September,2grjqo0Frpf2okIBiifQKs,77,4QQgXkCYTt3BlENzhyNETg
Simon & Garfunkel,Cecilia,6QhXQOpyYvbpdbyjgAqKdY,76,70cRZdQywnSFp9pnc2WTCE
Dead Or Alive,You Spin Me Round (Like a Record),1ChulFMnwxoD74Me8eX2TU,76,5WWSL6rElJeUk3Uc1S2RyD
Surf Curse,Freaks,7EkWXAI1wn8Ii883ecd9xr,86,1gl0S9pS0Zw0qfa14rDD3D
Frank Ocean,Lost,3GZD6HmiNUhxXYf8Gch723,85,2h93pZq0e7k5yf4dywlkpM
Kings of Leon,Sex on Fire,0ntQJM78wzOLVeCUAW7Y45,84,2qk9voo8llSGYcZ6xrBzKx
The Rare Occasions,Notion,0sTlGEld0h8kIPZaKDYUf4,83,1QfpRUtH14JLoY6F6AYmwt
GROUPLOVE,Tongue Tied,0GO8y8jQk1PkHzS31d699N,81,3kVUvbeRdcrqQ3oHk5hPdx
Portugal. The Man,Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,81,4kI8Ie27vjvonwaB2ePh8T
Dayglow,Can I Call You Tonight?,61OJxhoY3Ix50rYVKo8zRK,79,6eJa3zG1QZLRB3xgRuyxbm
Florence + The Machine,Dog Days Are Over,1YLJVmuzeM2YSUkCCaTNUB,79,1moxjboGR7GNWYIMWsRjgG
girl in red,i wanna be your girlfriend,5PjdC2gMATetx5xdnwGUu7,77,3uwAm6vQy7kWPS2bciKWx9
Cage The Elephant,Ain't No Rest for the Wicked,3Pzh926pXggbMe2ZpXyMV7,77,26T3LtbuGT1Fu9m0eRq5X3
Two Door Cinema Club,What You Know,3GBApU0NuzH4hKZq4NOSdA,76,536BYVgOnRky0xjsPT96zl
Fitz and The Tantrums,Out of My League,2Z5wXgysowvzl0nKGNGU0t,75,4AcHt3JxKy59IX7JNNlZn4
M83,Midnight City,1eyzqe2QqGZUmfcPZtrIyt,74,63MQldklfxkjYDoUE4Tppz
alt-J,Breezeblocks,3n69hLUdIsSa1WlRmjMZlW,74,3XHO7cRUPCLOr6jwp8vsx5
